Year,Region,Season,Crop,N,P,K,pH,Temperature,Humidity,Rainfall,SoilType,Irrigation,Moisture,CropHealthIndex,CropHealthLabel
2019,Rajasthan,Zaid,Watermelon,63.86,45.88,39.54,6.86,30.68,33.68,53.8,Sandy,Rainfed,10.66,0.34,Poor
2019,Rajasthan,Zaid,Cucumber,93.93,42.67,55.89,6.18,27.43,35.03,144.53,Loamy,Rainfed,10.0,0.4,Poor
2019,Rajasthan,Zaid,Cucumber,150.0,20.0,46.09,6.52,27.8,54.32,119.59,Loamy,Rainfed,14.52,0.46,Poor
2019,Rajasthan,Zaid,Cucumber,100.46,70.27,24.87,6.13,25.27,66.85,123.69,Clay,Rainfed,11.19,0.42,Poor
2019,Rajasthan,Zaid,Cucumber,71.78,62.05,42.4,7.17,28.49,51.03,95.97,Sandy,Irrigated,10.0,0.45,Poor
2020,Rajasthan,Rabi,Wheat,104.21,72.96,32.22,7.39,14.66,51.48,19.53,Sandy,Irrigated,20.37,0.52,Moderate
2020,Rajasthan,Rabi,Wheat,137.37,50.52,31.98,6.23,10.63,53.02,28.1,Loamy,Rainfed,19.9,0.52,Moderate
2020,Rajasthan,Rabi,Wheat,99.08,49.75,46.83,7.1,15.13,59.56,30.63,Sandy,Irrigated,13.73,0.49,Poor
2020,Rajasthan,Rabi,Wheat,137.84,36.74,32.27,6.36,13.88,35.22,60.3,Loamy,Rainfed,15.48,0.5,Moderate
2020,Rajasthan,Rabi,Mustard,68.71,52.15,48.72,6.17,14.52,40.82,53.7,Clay,Irrigated,10.0,0.51,Moderate
2020,Rajasthan,Rabi,Mustard,96.76,56.58,31.16,6.87,13.16,61.36,43.84,Sandy,Irrigated,13.68,0.39,Poor
2020,Rajasthan,Rabi,Mustard,75.8,73.87,48.77,7.28,16.01,47.37,43.72,Loamy,Irrigated,12.26,0.42,Poor
2020,Rajasthan,Rabi,Mustard,108.34,67.51,39.77,7.44,20.86,49.39,20.05,Loamy,Rainfed,18.89,0.51,Moderate
2020,Rajasthan,Rabi,Barley,97.01,28.54,35.23,6.65,12.98,59.58,0.0,Loamy,Irrigated,13.12,0.37,Poor
2020,Rajasthan,Rabi,Barley,76.76,73.73,36.01,6.86,11.71,72.92,124.7,Sandy,Rainfed,20.01,0.5,Poor
2020,Rajasthan,Rabi,Barley,73.91,36.6,23.59,6.81,17.95,51.26,30.94,Sandy,Rainfed,10.0,0.31,Poor
2020,Rajasthan,Rabi,Barley,98.26,78.2,45.21,6.64,19.11,61.99,48.71,Clay,Rainfed,11.73,0.55,Moderate
2020,Rajasthan,Kharif,Rice,92.73,47.24,20.0,6.69,32.49,43.68,191.65,Loamy,Irrigated,22.33,0.43,Poor
2020,Rajasthan,Kharif,Rice,95.67,35.91,53.33,7.26,30.16,42.44,194.42,Loamy,Irrigated,14.3,0.5,Poor
2020,Rajasthan,Kharif,Rice,120.13,41.45,36.42,8.0,31.61,56.42,112.23,Loamy,Irrigated,19.16,0.49,Poor
2020,Rajasthan,Kharif,Rice,79.93,45.03,54.16,7.19,23.38,63.9,126.19,Sandy,Rainfed,17.78,0.52,Moderate
2020,Rajasthan,Kharif,Bajra,119.38,64.51,44.94,6.62,28.2,51.4,182.93,Loamy,Irrigated,22.48,0.61,Moderate
2020,Rajasthan,Kharif,Bajra,118.2,47.25,27.91,6.83,26.75,45.97,183.38,Clay,Rainfed,20.26,0.51,Moderate
2020,Rajasthan,Kharif,Bajra,87.68,34.4,46.99,7.52,32.76,60.19,156.23,Sandy,Rainfed,17.15,0.45,Poor
2020,Rajasthan,Kharif,Bajra,76.18,60.18,30.71,6.23,34.4,55.06,197.45,Sandy,Irrigated,17.2,0.43,Poor
2020,Rajasthan,Kharif,Cotton,122.55,20.79,49.78,6.39,29.34,35.59,218.35,Sandy,Irrigated,19.95,0.51,Moderate
2020,Rajasthan,Kharif,Cotton,75.21,59.12,51.01,7.16,30.09,48.15,228.49,Clay,Irrigated,33.11,0.62,Moderate
2020,Rajasthan,Kharif,Cotton,99.85,44.18,53.06,6.55,32.87,48.94,229.34,Clay,Rainfed,14.6,0.47,Poor
2020,Rajasthan,Kharif,Cotton,126.36,29.63,35.57,6.66,31.86,63.92,184.45,Loamy,Rainfed,20.74,0.51,Moderate
2020,Rajasthan,Kharif,Maize,99.1,36.11,38.86,6.73,32.07,45.55,185.56,Clay,Rainfed,18.85,0.48,Poor
2020,Rajasthan,Kharif,Maize,76.61,39.19,67.8,6.28,30.23,45.68,230.91,Sandy,Rainfed,11.29,0.51,Moderate
2020,Rajasthan,Kharif,Maize,69.1,20.27,25.01,7.25,23.77,47.65,265.83,Clay,Rainfed,28.13,0.41,Poor
2020,Rajasthan,Kharif,Maize,95.07,20.0,31.79,6.59,32.05,63.9,251.49,Loamy,Irrigated,22.03,0.43,Poor
2020,Rajasthan,Zaid,Moong,121.97,55.36,40.65,7.25,31.36,62.74,83.13,Clay,Irrigated,20.4,0.67,Moderate
2020,Rajasthan,Zaid,Moong,108.79,69.02,39.76,6.09,23.68,44.85,84.94,Loamy,Irrigated,18.73,0.6,Moderate
2020,Rajasthan,Zaid,Moong,86.71,36.46,48.09,6.86,22.17,49.96,26.39,Clay,Rainfed,10.0,0.46,Poor
2020,Rajasthan,Zaid,Moong,92.69,57.56,45.21,7.47,23.7,53.3,57.44,Clay,Irrigated,16.97,0.53,Moderate
2020,Rajasthan,Zaid,Watermelon,98.03,22.94,43.31,6.98,26.69,51.82,107.58,Clay,Irrigated,15.19,0.36,Poor
2020,Rajasthan,Zaid,Watermelon,77.26,37.67,53.03,6.87,32.43,54.91,80.84,Loamy,Irrigated,13.66,0.47,Poor
2020,Rajasthan,Zaid,Watermelon,90.67,40.57,20.0,6.06,25.56,65.01,144.11,Sandy,Irrigated,12.63,0.38,Poor
2020,Rajasthan,Zaid,Watermelon,110.11,57.92,21.0,6.74,27.02,36.55,78.75,Sandy,Irrigated,10.0,0.46,Poor
2020,Rajasthan,Zaid,Cucumber,90.77,20.0,43.36,6.66,30.35,41.02,59.36,Sandy,Rainfed,16.84,0.37,Poor
2020,Rajasthan,Zaid,Cucumber,76.36,64.94,33.02,6.86,26.14,34.93,49.83,Clay,Rainfed,11.58,0.37,Poor
2020,Rajasthan,Zaid,Cucumber,116.18,37.25,35.17,7.07,27.5,55.99,41.69,Clay,Irrigated,14.13,0.45,Poor
2020,Rajasthan,Zaid,Cucumber,63.41,59.24,50.37,6.34,27.06,51.29,0.0,Sandy,Irrigated,11.04,0.46,Poor
2021,Rajasthan,Rabi,Wheat,83.12,23.84,41.57,6.94,15.42,50.65,82.53,Clay,Irrigated,25.05,0.42,Poor
2021,Rajasthan,Rabi,Wheat,74.18,43.9,40.14,7.08,18.46,73.67,34.89,Loamy,Irrigated,15.82,0.52,Moderate
2021,Rajasthan,Rabi,Wheat,54.51,46.94,70.0,6.79,11.66,32.61,94.27,Clay,Rainfed,10.0,0.45,Poor
2021,Rajasthan,Rabi,Wheat,79.22,75.31,42.45,7.16,14.85,51.61,76.49,Loamy,Irrigated,12.48,0.56,Moderate
2021,Rajasthan,Rabi,Mustard,80.06,60.32,35.56,6.37,14.23,52.78,12.68,Loamy,Rainfed,10.72,0.46,Poor
2021,Rajasthan,Rabi,Mustard,61.65,27.93,43.36,6.43,13.11,48.82,50.6,Sandy,Irrigated,18.57,0.47,Poor
2021,Rajasthan,Rabi,Mustard,112.98,41.23,64.52,7.79,17.16,68.2,46.68,Clay,Rainfed,20.1,0.61,Moderate
2021,Rajasthan,Rabi,Mustard,117.48,51.18,41.83,6.38,19.08,48.53,23.74,Sandy,Irrigated,10.0,0.48,Poor
2021,Rajasthan,Rabi,Barley,85.92,34.18,39.33,6.76,17.71,47.74,107.46,Loamy,Irrigated,19.62,0.42,Poor
2021,Rajasthan,Rabi,Barley,124.99,34.15,50.75,7.32,19.1,69.67,48.43,Loamy,Irrigated,22.7,0.57,Moderate
2021,Rajasthan,Rabi,Barley,80.43,51.83,35.81,6.39,10.0,43.58,24.96,Clay,Irrigated,10.0,0.37,Poor
2021,Rajasthan,Rabi,Barley,90.87,55.08,44.56,5.5,18.36,43.39,29.4,Clay,Rainfed,19.67,0.6,Moderate
2021,Rajasthan,Kharif,Rice,84.88,53.36,20.53,6.24,26.85,40.28,161.99,Clay,Rainfed,25.61,0.45,Poor
2021,Rajasthan,Kharif,Rice,112.71,48.23,35.45,6.92,33.73,53.55,107.63,Sandy,Irrigated,18.31,0.54,Moderate
2021,Rajasthan,Kharif,Rice,90.53,90.0,47.24,7.98,33.53,54.08,124.97,Sandy,Rainfed,23.54,0.66,Moderate
2021,Rajasthan,Kharif,Rice,100.36,68.16,34.0,7.01,30.9,49.63,110.49,Sandy,Rainfed,19.5,0.49,Poor
2021,Rajasthan,Kharif,Bajra,74.25,36.49,54.19,6.34,28.65,39.82,147.11,Sandy,Rainfed,15.01,0.43,Poor
2021,Rajasthan,Kharif,Bajra,106.12,46.53,28.08,7.77,33.54,63.11,214.56,Clay,Rainfed,20.26,0.52,Moderate
2021,Rajasthan,Kharif,Bajra,115.28,75.92,35.31,6.16,33.18,44.45,221.52,Clay,Irrigated,18.01,0.58,Moderate
2021,Rajasthan,Kharif,Bajra,109.41,79.59,44.64,7.1,30.17,46.07,103.63,Sandy,Irrigated,17.18,0.61,Moderate
2021,Rajasthan,Kharif,Cotton,84.08,46.27,43.14,6.64,32.79,53.95,167.49,Loamy,Irrigated,20.39,0.52,Moderate
2021,Rajasthan,Kharif,Cotton,73.84,44.82,40.44,5.88,32.5,62.83,183.12,Sandy,Rainfed,27.0,0.54,Moderate
2021,Rajasthan,Kharif,Cotton,111.48,48.35,38.16,6.41,31.14,63.66,154.79,Loamy,Irrigated,28.7,0.58,Moderate
2021,Rajasthan,Kharif,Cotton,121.04,51.46,37.73,7.0,32.1,31.25,227.2,Loamy,Irrigated,27.51,0.52,Moderate
2021,Rajasthan,Kharif,Maize,95.04,43.58,39.9,6.23,32.35,40.88,179.2,Sandy,Rainfed,20.7,0.41,Poor
2021,Rajasthan,Kharif,Maize,104.05,26.65,40.4,6.09,31.62,46.73,133.16,Sandy,Rainfed,17.65,0.41,Poor
2021,Rajasthan,Kharif,Maize,98.84,27.29,46.31,7.68,28.65,52.94,149.1,Sandy,Rainfed,31.02,0.58,Moderate
2021,Rajasthan,Kharif,Maize,115.52,42.74,52.37,6.67,32.36,32.19,240.11,Clay,Rainfed,16.35,0.55,Moderate
2021,Rajasthan,Zaid,Moong,79.0,36.35,47.6,6.49,24.81,60.22,47.76,Clay,Rainfed,11.74,0.39,Poor
2021,Rajasthan,Zaid,Moong,142.23,37.09,36.77,6.62,27.9,38.19,43.93,Clay,Rainfed,11.85,0.5,Moderate
2021,Rajasthan,Zaid,Moong,125.49,48.57,57.3,5.68,30.84,46.94,40.54,Loamy,Rainfed,14.58,0.65,Moderate
2021,Rajasthan,Zaid,Moong,88.82,45.32,36.62,6.49,26.94,47.75,101.82,Sandy,Irrigated,20.75,0.51,Moderate
2021,Rajasthan,Zaid,Watermelon,84.52,40.96,40.02,6.27,28.75,58.09,79.43,Clay,Irrigated,16.5,0.42,Poor
2021,Rajasthan,Zaid,Watermelon,134.51,51.83,47.53,6.85,34.37,30.0,82.82,Sandy,Rainfed,10.0,0.4,Poor
2021,Rajasthan,Zaid,Watermelon,90.02,76.17,64.05,6.91,28.62,42.24,57.99,Loamy,Irrigated,10.86,0.5,Moderate
2021,Rajasthan,Zaid,Watermelon,52.42,60.05,49.85,6.01,29.41,67.83,80.11,Clay,Irrigated,21.85,0.54,Moderate
2021,Rajasthan,Zaid,Cucumber,91.93,27.72,20.0,7.43,27.78,42.09,130.64,Clay,Rainfed,20.42,0.41,Poor
2021,Rajasthan,Zaid,Cucumber,91.37,20.0,32.64,6.64,26.68,44.71,46.97,Clay,Rainfed,18.4,0.4,Poor
2021,Rajasthan,Zaid,Cucumber,109.41,50.18,30.19,7.17,30.38,63.49,132.33,Sandy,Irrigated,27.07,0.58,Moderate
2021,Rajasthan,Zaid,Cucumber,117.1,53.96,53.14,6.79,33.75,34.74,43.83,Loamy,Irrigated,10.0,0.5,Poor
2022,Rajasthan,Rabi,Wheat,50.0,34.94,49.44,6.88,14.05,63.74,82.27,Clay,Rainfed,15.1,0.37,Poor
2022,Rajasthan,Rabi,Wheat,116.1,82.86,48.82,7.31,10.0,49.12,138.43,Clay,Rainfed,28.85,0.73,Moderate
2022,Rajasthan,Rabi,Wheat,90.4,39.18,41.39,7.22,14.44,60.33,108.15,Clay,Irrigated,24.3,0.45,Poor
2022,Rajasthan,Rabi,Wheat,81.95,90.0,42.42,6.37,20.73,43.59,39.4,Sandy,Rainfed,16.22,0.6,Moderate
2022,Rajasthan,Rabi,Mustard,90.14,20.0,26.76,7.7,14.44,58.41,16.99,Loamy,Rainfed,23.4,0.43,Poor
2022,Rajasthan,Rabi,Mustard,101.13,48.13,37.85,7.37,19.99,48.4,40.26,Clay,Irrigated,16.64,0.52,Moderate
2022,Rajasthan,Rabi,Mustard,72.94,52.23,38.29,6.84,18.09,53.88,11.19,Sandy,Irrigated,13.03,0.56,Moderate
2022,Rajasthan,Rabi,Mustard,92.47,54.74,45.84,7.44,11.01,30.1,63.3,Loamy,Irrigated,10.0,0.43,Poor
2022,Rajasthan,Rabi,Barley,119.11,49.15,31.1,6.52,16.29,57.7,137.74,Sandy,Irrigated,14.71,0.51,Moderate
2022,Rajasthan,Rabi,Barley,117.55,55.27,45.69,6.99,15.77,36.76,32.56,Loamy,Irrigated,19.46,0.58,Moderate
2022,Rajasthan,Rabi,Barley,51.19,47.24,37.94,6.12,13.84,40.84,59.98,Sandy,Rainfed,10.0,0.4,Poor
2022,Rajasthan,Rabi,Barley,101.85,68.64,41.23,6.07,15.69,51.02,62.25,Loamy,Rainfed,23.22,0.61,Moderate
2022,Rajasthan,Kharif,Rice,97.66,73.61,36.54,6.38,28.23,37.47,195.84,Sandy,Rainfed,19.85,0.6,Moderate
2022,Rajasthan,Kharif,Rice,104.68,67.47,46.25,6.72,30.51,56.76,178.49,Loamy,Rainfed,26.47,0.52,Moderate
2022,Rajasthan,Kharif,Rice,99.18,47.8,50.06,6.27,36.16,32.94,154.92,Loamy,Irrigated,15.54,0.48,Poor
2022,Rajasthan,Kharif,Rice,89.0,42.35,42.87,7.27,30.89,49.35,183.72,Sandy,Rainfed,14.39,0.41,Poor
2022,Rajasthan,Kharif,Bajra,81.88,23.31,34.67,6.42,31.84,49.67,213.22,Clay,Rainfed,20.94,0.4,Poor
2022,Rajasthan,Kharif,Bajra,103.15,52.92,39.76,7.06,32.22,47.12,186.02,Sandy,Rainfed,13.03,0.54,Moderate
2022,Rajasthan,Kharif,Bajra,82.98,59.98,62.1,6.41,29.29,36.88,187.52,Clay,Irrigated,19.66,0.49,Poor
2022,Rajasthan,Kharif,Bajra,77.97,60.98,50.07,6.81,31.36,41.14,155.01,Clay,Irrigated,13.56,0.57,Moderate
2022,Rajasthan,Kharif,Cotton,77.9,64.83,36.19,7.1,27.75,30.0,198.34,Loamy,Irrigated,21.96,0.47,Poor
2022,Rajasthan,Kharif,Cotton,86.83,41.08,44.78,6.51,28.3,49.24,241.5,Sandy,Rainfed,19.86,0.42,Poor
2022,Rajasthan,Kharif,Cotton,99.35,78.69,26.75,7.79,36.64,36.52,167.13,Clay,Rainfed,21.1,0.57,Moderate
2022,Rajasthan,Kharif,Cotton,125.33,35.43,38.87,6.52,27.05,55.71,151.06,Sandy,Rainfed,12.74,0.5,Poor
2022,Rajasthan,Kharif,Maize,121.28,87.58,35.48,7.75,31.61,62.09,108.8,Sandy,Rainfed,16.37,0.52,Moderate
2022,Rajasthan,Kharif,Maize,87.99,58.9,40.03,7.09,29.08,60.48,146.47,Sandy,Rainfed,19.68,0.54,Moderate
2022,Rajasthan,Kharif,Maize,125.77,40.49,51.29,6.68,28.7,52.32,142.91,Sandy,Rainfed,17.76,0.52,Moderate
2022,Rajasthan,Kharif,Maize,93.52,53.18,50.1,6.58,26.95,32.55,137.79,Sandy,Rainfed,10.0,0.39,Poor
2022,Rajasthan,Zaid,Moong,114.2,59.58,56.98,6.97,29.44,63.83,140.65,Sandy,Irrigated,22.22,0.61,Moderate
2022,Rajasthan,Zaid,Moong,101.22,78.89,40.81,7.39,23.91,43.16,89.63,Clay,Rainfed,14.15,0.52,Moderate
2022,Rajasthan,Zaid,Moong,100.15,64.14,41.81,6.62,24.01,42.58,111.08,Clay,Irrigated,27.59,0.61,Moderate
2022,Rajasthan,Zaid,Moong,118.56,53.13,20.0,6.81,31.49,45.99,118.38,Loamy,Rainfed,21.9,0.53,Moderate
2022,Rajasthan,Zaid,Watermelon,108.23,56.16,52.15,6.73,29.34,32.78,61.18,Clay,Irrigated,15.42,0.54,Moderate
2022,Rajasthan,Zaid,Watermelon,103.48,40.73,23.81,7.11,25.04,30.0,107.24,Sandy,Irrigated,10.0,0.4,Poor
2022,Rajasthan,Zaid,Watermelon,95.81,71.82,23.64,7.77,33.59,30.0,62.02,Sandy,Rainfed,10.54,0.43,Poor
2022,Rajasthan,Zaid,Watermelon,78.63,55.18,36.16,6.42,27.41,45.64,131.92,Loamy,Irrigated,29.02,0.58,Moderate
2022,Rajasthan,Zaid,Cucumber,135.05,20.0,32.31,6.57,29.84,61.38,33.15,Clay,Rainfed,21.18,0.5,Poor
2022,Rajasthan,Zaid,Cucumber,70.06,60.9,46.94,7.59,27.5,49.88,50.88,Loamy,Irrigated,10.55,0.48,Poor
2022,Rajasthan,Zaid,Cucumber,104.22,44.91,49.61,7.12,27.15,61.9,130.88,Sandy,Irrigated,14.89,0.43,Poor
2022,Rajasthan,Zaid,Cucumber,77.75,32.48,52.75,6.23,27.13,65.15,135.86,Loamy,Rainfed,22.65,0.48,Poor
2023,Rajasthan,Rabi,Wheat,102.79,66.66,24.99,6.64,19.27,64.14,48.83,Loamy,Irrigated,23.97,0.6,Moderate
2023,Rajasthan,Rabi,Wheat,88.2,54.97,31.91,6.29,16.11,34.94,48.0,Sandy,Irrigated,10.0,0.47,Poor
2023,Rajasthan,Rabi,Wheat,78.65,31.11,29.95,6.44,13.8,51.57,49.91,Loamy,Rainfed,16.64,0.35,Poor
2023,Rajasthan,Rabi,Wheat,97.61,72.71,37.82,6.78,20.24,60.27,82.33,Sandy,Irrigated,17.37,0.57,Moderate
2023,Rajasthan,Rabi,Mustard,112.8,60.73,36.07,6.01,16.91,45.25,28.68,Clay,Irrigated,13.87,0.53,Moderate
2023,Rajasthan,Rabi,Mustard,92.21,70.34,39.65,6.35,20.42,38.02,32.94,Clay,Rainfed,16.39,0.5,Moderate
2023,Rajasthan,Rabi,Mustard,107.68,51.62,37.5,6.95,11.33,41.07,119.36,Loamy,Irrigated,16.2,0.51,Moderate
2023,Rajasthan,Rabi,Mustard,80.44,40.81,20.21,7.81,15.34,58.69,50.92,Clay,Rainfed,22.58,0.39,Poor
2023,Rajasthan,Rabi,Barley,71.6,51.72,38.91,7.21,14.15,43.63,111.7,Sandy,Irrigated,13.56,0.34,Poor
2023,Rajasthan,Rabi,Barley,128.68,23.91,32.0,6.52,14.25,40.28,53.18,Sandy,Irrigated,10.0,0.43,Poor
2023,Rajasthan,Rabi,Barley,104.6,61.67,32.68,7.19,14.48,54.16,24.97,Loamy,Rainfed,14.84,0.54,Moderate
2023,Rajasthan,Rabi,Barley,98.08,53.88,45.37,6.18,14.4,53.81,48.38,Loamy,Irrigated,22.38,0.47,Poor
2023,Rajasthan,Kharif,Rice,131.52,22.13,34.92,5.74,27.95,49.06,196.49,Loamy,Irrigated,18.86,0.49,Poor
2023,Rajasthan,Kharif,Rice,111.68,43.47,25.91,6.94,34.77,51.21,221.76,Loamy,Rainfed,12.43,0.48,Poor
2023,Rajasthan,Kharif,Rice,105.38,53.14,39.55,6.58,29.51,61.95,160.79,Sandy,Irrigated,21.18,0.49,Poor
2023,Rajasthan,Kharif,Rice,101.32,74.98,37.32,7.46,26.37,62.43,209.09,Clay,Rainfed,24.64,0.55,Moderate
2023,Rajasthan,Kharif,Bajra,114.54,43.94,48.29,5.6,35.54,59.91,175.16,Sandy,Rainfed,14.14,0.55,Moderate
2023,Rajasthan,Kharif,Bajra,136.96,67.86,37.99,6.6,29.25,52.08,126.13,Sandy,Rainfed,21.35,0.71,Moderate
2023,Rajasthan,Kharif,Bajra,83.61,32.17,44.42,6.89,32.86,71.72,143.11,Loamy,Irrigated,20.88,0.52,Moderate
2023,Rajasthan,Kharif,Bajra,116.4,42.98,32.02,7.31,33.7,34.74,156.12,Clay,Irrigated,10.18,0.41,Poor
2023,Rajasthan,Kharif,Cotton,88.62,71.13,38.74,7.14,30.99,44.26,211.33,Loamy,Irrigated,21.92,0.53,Moderate
2023,Rajasthan,Kharif,Cotton,111.12,46.6,35.7,7.8,23.84,53.61,182.89,Loamy,Irrigated,11.85,0.49,Poor
2023,Rajasthan,Kharif,Cotton,83.93,58.57,53.91,7.04,28.28,46.64,167.32,Loamy,Rainfed,17.86,0.49,Poor
2023,Rajasthan,Kharif,Cotton,92.48,41.58,35.11,5.5,31.55,71.56,164.77,Loamy,Irrigated,24.28,0.47,Poor
2023,Rajasthan,Kharif,Maize,93.23,72.0,25.91,6.03,25.17,57.53,136.72,Clay,Rainfed,21.95,0.59,Moderate
2023,Rajasthan,Kharif,Maize,58.82,61.98,48.77,6.64,25.28,54.08,203.24,Sandy,Irrigated,25.17,0.61,Moderate
2023,Rajasthan,Kharif,Maize,99.25,58.55,36.76,5.7,30.31,45.49,141.09,Loamy,Rainfed,22.67,0.56,Moderate
2023,Rajasthan,Kharif,Maize,50.0,56.51,25.73,7.05,28.86,58.57,240.99,Sandy,Rainfed,21.58,0.47,Poor
2023,Rajasthan,Zaid,Moong,108.14,65.23,28.28,7.31,26.5,31.27,71.99,Sandy,Irrigated,10.0,0.47,Poor
2023,Rajasthan,Zaid,Moong,75.46,39.8,41.85,8.0,26.47,51.82,125.68,Clay,Rainfed,14.82,0.53,Moderate
2023,Rajasthan,Zaid,Moong,86.16,48.98,25.93,6.76,34.01,49.03,78.07,Clay,Rainfed,24.63,0.46,Poor
2023,Rajasthan,Zaid,Moong,105.29,50.96,37.83,6.65,27.28,32.99,104.96,Sandy,Irrigated,14.26,0.47,Poor
2023,Rajasthan,Zaid,Watermelon,113.54,52.89,55.18,7.01,28.94,52.15,134.94,Clay,Rainfed,26.0,0.66,Moderate
2023,Rajasthan,Zaid,Watermelon,98.96,54.22,36.55,6.91,22.47,63.05,95.41,Loamy,Rainfed,15.51,0.54,Moderate
2023,Rajasthan,Zaid,Watermelon,105.38,52.81,43.88,6.29,27.66,46.17,53.0,Loamy,Rainfed,10.0,0.49,Poor
2023,Rajasthan,Zaid,Watermelon,105.68,49.89,36.02,6.11,32.45,39.74,153.58,Sandy,Rainfed,19.49,0.47,Poor
2023,Rajasthan,Zaid,Cucumber,69.53,49.73,42.93,7.04,25.66,59.92,14.68,Sandy,Irrigated,12.92,0.56,Moderate
2023,Rajasthan,Zaid,Cucumber,102.48,59.22,52.04,6.06,27.32,47.69,58.12,Clay,Irrigated,15.05,0.56,Moderate
2023,Rajasthan,Zaid,Cucumber,83.82,73.37,49.93,6.13,29.76,50.07,111.7,Sandy,Irrigated,10.0,0.45,Poor
2023,Rajasthan,Zaid,Cucumber,109.09,49.01,42.59,6.27,30.03,37.15,76.76,Sandy,Irrigated,14.71,0.46,Poor
2024,Rajasthan,Rabi,Wheat,88.34,57.3,41.97,7.19,14.05,44.58,46.52,Loamy,Rainfed,10.0,0.43,Poor
2024,Rajasthan,Rabi,Wheat,118.31,67.8,30.11,6.55,14.32,54.56,18.27,Clay,Irrigated,13.8,0.64,Moderate
2024,Rajasthan,Rabi,Wheat,80.21,39.7,31.54,6.67,13.71,66.78,0.0,Loamy,Irrigated,12.81,0.35,Poor
2024,Rajasthan,Rabi,Wheat,110.48,51.39,35.03,6.32,18.48,62.24,87.97,Sandy,Rainfed,18.9,0.45,Poor
2024,Rajasthan,Rabi,Mustard,107.87,66.6,37.54,6.13,12.02,61.53,126.03,Clay,Irrigated,24.15,0.62,Moderate
2024,Rajasthan,Rabi,Mustard,80.29,38.39,29.92,6.84,15.22,47.58,88.49,Clay,Irrigated,11.73,0.34,Poor
2024,Rajasthan,Rabi,Mustard,101.74,68.71,41.35,7.57,12.88,47.39,0.0,Loamy,Rainfed,19.15,0.6,Moderate
2024,Rajasthan,Rabi,Mustard,92.17,21.76,44.92,6.23,15.22,50.23,80.55,Clay,Irrigated,12.65,0.4,Poor
2024,Rajasthan,Rabi,Barley,119.32,33.07,52.72,6.02,14.71,35.88,56.62,Sandy,Rainfed,21.46,0.53,Moderate
2024,Rajasthan,Rabi,Barley,104.57,48.71,34.37,6.33,15.44,31.08,47.51,Loamy,Irrigated,16.29,0.48,Poor
2024,Rajasthan,Rabi,Barley,116.31,25.66,27.87,7.35,19.62,44.74,32.61,Sandy,Rainfed,10.0,0.28,Poor
2024,Rajasthan,Rabi,Barley,101.38,20.0,37.33,7.02,20.61,36.06,57.36,Clay,Irrigated,15.7,0.46,Poor
2024,Rajasthan,Kharif,Rice,71.79,30.53,25.38,7.3,28.84,57.13,152.43,Loamy,Rainfed,11.42,0.34,Poor
2024,Rajasthan,Kharif,Rice,91.23,59.17,40.38,6.72,29.2,48.97,234.54,Sandy,Irrigated,30.33,0.54,Moderate
2024,Rajasthan,Kharif,Rice,132.59,22.28,34.78,6.2,33.87,56.56,160.82,Loamy,Rainfed,21.2,0.44,Poor
2024,Rajasthan,Kharif,Rice,107.77,45.97,29.11,8.0,31.3,48.14,160.83,Clay,Irrigated,17.02,0.35,Poor
2024,Rajasthan,Kharif,Bajra,106.43,55.98,36.3,6.66,27.47,37.33,213.05,Loamy,Rainfed,15.0,0.49,Poor
2024,Rajasthan,Kharif,Bajra,109.99,63.27,42.88,6.98,32.51,53.36,200.0,Clay,Rainfed,27.62,0.6,Moderate
2024,Rajasthan,Kharif,Bajra,62.93,56.93,38.91,7.37,27.43,38.14,187.32,Sandy,Rainfed,11.89,0.41,Poor
2024,Rajasthan,Kharif,Bajra,103.64,54.42,43.74,6.67,33.37,63.83,152.79,Clay,Rainfed,28.76,0.52,Moderate
2024,Rajasthan,Kharif,Cotton,127.06,67.97,37.14,7.45,28.74,54.48,198.29,Clay,Irrigated,18.27,0.62,Moderate
2024,Rajasthan,Kharif,Cotton,93.36,27.07,43.11,6.24,35.43,62.15,184.23,Sandy,Irrigated,15.99,0.38,Poor
2024,Rajasthan,Kharif,Cotton,87.99,66.04,37.92,6.41,28.62,49.72,190.94,Sandy,Irrigated,18.8,0.62,Moderate
2024,Rajasthan,Kharif,Cotton,95.61,53.52,36.12,5.97,31.01,46.37,118.9,Sandy,Rainfed,10.59,0.51,Moderate
2024,Rajasthan,Kharif,Maize,76.43,71.06,42.45,7.27,34.3,41.13,206.91,Sandy,Rainfed,10.0,0.5,Poor
2024,Rajasthan,Kharif,Maize,101.32,40.99,47.8,6.77,29.98,58.52,216.59,Clay,Rainfed,18.84,0.47,Poor
2024,Rajasthan,Kharif,Maize,103.56,42.05,48.05,6.38,25.57,44.9,224.11,Sandy,Rainfed,18.18,0.51,Moderate
2024,Rajasthan,Kharif,Maize,67.24,46.11,52.11,6.55,32.34,34.23,145.99,Clay,Rainfed,13.67,0.49,Poor
2024,Rajasthan,Zaid,Moong,78.46,70.67,61.49,7.06,31.21,49.11,117.39,Sandy,Rainfed,10.0,0.49,Poor
2024,Rajasthan,Zaid,Moong,111.76,39.4,40.32,6.35,29.84,45.79,140.89,Sandy,Irrigated,14.47,0.44,Poor
2024,Rajasthan,Zaid,Moong,61.54,46.32,24.82,6.82,31.52,71.16,32.75,Loamy,Rainfed,21.96,0.51,Moderate
