Year,Region,Season,Crop,N,P,K,pH,Temperature,Humidity,Rainfall,SoilType,Irrigation,Moisture,CropHealthIndex,CropHealthLabel
2020,Haryana,Rabi,Wheat,71.9,51.61,36.81,7.11,15.09,70.17,10.75,Sandy,Irrigated,15.96,0.45,Poor
2020,Haryana,Rabi,Wheat,113.95,37.46,43.08,6.15,10.13,83.88,43.43,Sandy,Rainfed,22.34,0.52,Moderate
2020,Haryana,Rabi,Wheat,86.31,56.86,60.98,6.73,15.09,71.98,0.7,Clay,Rainfed,22.37,0.59,Moderate
2020,Haryana,Rabi,Wheat,67.49,20.0,42.97,6.87,20.83,47.53,53.78,Clay,Irrigated,14.69,0.37,Poor
2020,Haryana,Rabi,Mustard,87.01,54.43,37.62,6.59,24.29,62.42,70.4,Sandy,Rainfed,25.69,0.61,Moderate
2020,Haryana,Rabi,Mustard,150.0,46.54,51.03,7.52,15.41,41.96,35.56,Sandy,Irrigated,12.55,0.51,Moderate
2020,Haryana,Rabi,Mustard,103.52,31.25,37.35,6.82,10.0,71.84,17.41,Sandy,Irrigated,18.23,0.4,Poor
2020,Haryana,Rabi,Mustard,97.82,50.52,41.61,7.48,18.59,59.03,0.0,Loamy,Irrigated,13.62,0.46,Poor
2020,Haryana,Rabi,Barley,91.6,21.43,54.44,6.19,11.69,73.21,57.37,Sandy,Irrigated,15.41,0.47,Poor
2020,Haryana,Rabi,Barley,114.42,41.82,69.27,6.3,11.41,50.06,0.0,Sandy,Rainfed,10.0,0.5,Poor
2020,Haryana,Rabi,Barley,80.43,29.28,22.02,5.69,15.73,60.3,74.49,Clay,Rainfed,16.7,0.35,Poor
2020,Haryana,Rabi,Barley,93.3,23.09,34.33,6.5,13.11,77.43,99.12,Clay,Rainfed,20.17,0.4,Poor
2020,Haryana,Kharif,Rice,104.17,55.41,30.89,7.44,28.04,61.13,154.58,Loamy,Rainfed,14.96,0.39,Poor
2020,Haryana,Kharif,Rice,51.93,70.89,46.72,6.05,31.14,56.83,192.85,Loamy,Irrigated,12.76,0.55,Moderate
2020,Haryana,Kharif,Rice,92.98,46.58,47.15,6.1,27.79,56.66,89.36,Sandy,Rainfed,10.0,0.46,Poor
2020,Haryana,Kharif,Rice,100.75,66.38,39.3,5.54,33.02,49.29,223.26,Loamy,Rainfed,18.8,0.6,Moderate
2020,Haryana,Kharif,Bajra,50.0,75.07,30.99,7.05,27.32,61.12,172.95,Clay,Irrigated,21.98,0.56,Moderate
2020,Haryana,Kharif,Bajra,115.96,21.9,46.46,6.25,31.22,62.65,144.26,Clay,Rainfed,28.12,0.57,Moderate
2020,Haryana,Kharif,Bajra,82.79,60.09,41.67,7.39,31.93,65.82,109.9,Sandy,Irrigated,20.48,0.48,Poor
2020,Haryana,Kharif,Bajra,133.47,56.63,52.27,6.01,27.61,66.03,87.44,Clay,Irrigated,27.05,0.78,Healthy
2020,Haryana,Kharif,Cotton,69.11,57.39,48.34,6.5,26.04,72.71,180.04,Loamy,Rainfed,28.77,0.5,Moderate
2020,Haryana,Kharif,Cotton,85.67,62.14,45.31,7.23,25.52,66.37,181.02,Sandy,Rainfed,20.09,0.57,Moderate
2020,Haryana,Kharif,Cotton,142.11,50.52,26.24,7.48,28.66,85.54,147.5,Loamy,Rainfed,25.16,0.62,Moderate
2020,Haryana,Kharif,Cotton,119.51,50.01,46.86,5.72,33.67,68.38,156.31,Sandy,Rainfed,22.6,0.55,Moderate
2020,Haryana,Kharif,Maize,109.73,35.02,56.23,7.8,34.96,71.23,189.59,Clay,Rainfed,26.9,0.68,Moderate
2020,Haryana,Kharif,Maize,108.7,44.09,45.38,6.95,28.29,57.03,181.64,Clay,Rainfed,16.86,0.53,Moderate
2020,Haryana,Kharif,Maize,75.65,57.02,28.3,6.24,32.59,66.71,226.11,Sandy,Irrigated,18.97,0.41,Poor
2020,Haryana,Kharif,Maize,93.58,26.22,51.4,6.38,28.36,62.86,213.49,Clay,Rainfed,23.68,0.54,Moderate
2020,Haryana,Zaid,Moong,82.77,82.68,41.94,6.73,28.6,75.94,109.16,Clay,Rainfed,28.28,0.65,Moderate
2020,Haryana,Zaid,Moong,93.64,51.75,50.72,6.05,29.2,89.92,79.0,Clay,Irrigated,15.53,0.48,Poor
2020,Haryana,Zaid,Moong,82.19,28.6,40.69,7.23,23.1,60.75,110.1,Sandy,Rainfed,10.0,0.41,Poor
2020,Haryana,Zaid,Moong,144.04,44.66,41.1,6.59,30.45,74.54,138.74,Clay,Rainfed,24.08,0.68,Moderate
2020,Haryana,Zaid,Watermelon,120.4,44.55,48.54,6.97,23.96,56.39,145.09,Sandy,Rainfed,25.13,0.6,Moderate
2020,Haryana,Zaid,Watermelon,100.99,60.84,36.35,7.99,31.08,90.0,113.92,Sandy,Rainfed,24.32,0.55,Moderate
2020,Haryana,Zaid,Watermelon,90.05,58.65,24.91,6.89,25.49,75.97,124.69,Clay,Irrigated,26.2,0.62,Moderate
2020,Haryana,Zaid,Watermelon,73.27,70.05,55.49,6.96,25.69,52.22,54.18,Loamy,Rainfed,21.18,0.59,Moderate
2020,Haryana,Zaid,Cucumber,69.04,53.96,39.6,7.17,27.71,61.67,77.58,Clay,Rainfed,20.13,0.48,Poor
2020,Haryana,Zaid,Cucumber,77.13,51.31,42.33,6.44,25.39,65.72,119.53,Loamy,Irrigated,16.79,0.48,Poor
2020,Haryana,Zaid,Cucumber,121.26,85.07,31.39,7.07,24.6,68.5,54.19,Sandy,Irrigated,13.69,0.6,Moderate
2020,Haryana,Zaid,Cucumber,95.86,34.53,48.22,6.38,24.2,69.81,55.08,Clay,Rainfed,23.37,0.51,Moderate
2021,Haryana,Rabi,Wheat,82.98,86.62,44.37,6.85,13.09,59.35,124.84,Loamy,Rainfed,21.0,0.72,Moderate
2021,Haryana,Rabi,Wheat,100.64,24.11,40.22,7.65,12.02,53.8,19.81,Clay,Rainfed,17.11,0.42,Poor
2021,Haryana,Rabi,Wheat,136.93,79.0,42.57,6.79,13.15,73.99,16.97,Clay,Rainfed,25.46,0.74,Moderate
2021,Haryana,Rabi,Wheat,108.18,60.0,26.5,6.57,12.58,59.73,0.0,Loamy,Rainfed,10.0,0.39,Poor
2021,Haryana,Rabi,Mustard,67.45,52.8,39.56,6.44,16.65,57.67,37.97,Clay,Irrigated,16.73,0.46,Poor
2021,Haryana,Rabi,Mustard,87.33,48.55,50.11,8.0,12.56,50.24,122.22,Loamy,Rainfed,10.49,0.47,Poor
2021,Haryana,Rabi,Mustard,77.49,49.38,25.25,7.27,12.88,59.61,21.19,Loamy,Irrigated,15.83,0.43,Poor
2021,Haryana,Rabi,Mustard,76.72,44.63,31.4,6.35,13.6,61.33,61.5,Clay,Irrigated,10.0,0.44,Poor
2021,Haryana,Rabi,Barley,74.28,33.67,65.61,7.68,12.94,76.63,92.75,Clay,Irrigated,22.95,0.56,Moderate
2021,Haryana,Rabi,Barley,59.35,30.18,40.21,6.23,13.11,69.32,21.31,Loamy,Rainfed,17.17,0.34,Poor
2021,Haryana,Rabi,Barley,99.81,63.18,44.81,7.52,12.65,73.53,59.9,Sandy,Irrigated,16.2,0.51,Moderate
2021,Haryana,Rabi,Barley,126.0,64.4,22.06,7.34,11.1,60.71,88.59,Loamy,Irrigated,10.0,0.5,Poor
2021,Haryana,Kharif,Rice,123.42,28.03,33.32,6.3,28.9,72.03,126.7,Loamy,Rainfed,12.43,0.43,Poor
2021,Haryana,Kharif,Rice,122.33,53.48,44.99,6.63,35.42,90.0,183.89,Sandy,Irrigated,26.49,0.65,Moderate
2021,Haryana,Kharif,Rice,116.53,34.01,39.48,7.76,28.26,64.23,177.66,Sandy,Rainfed,26.0,0.62,Moderate
2021,Haryana,Kharif,Rice,131.21,20.73,26.85,7.45,30.07,68.21,220.09,Sandy,Rainfed,20.86,0.43,Poor
2021,Haryana,Kharif,Bajra,141.82,49.66,39.42,7.09,26.24,59.45,123.91,Clay,Irrigated,25.42,0.66,Moderate
2021,Haryana,Kharif,Bajra,115.38,42.09,39.95,7.0,33.22,58.69,168.09,Loamy,Irrigated,23.71,0.46,Poor
2021,Haryana,Kharif,Bajra,115.54,74.12,53.53,7.47,32.14,62.66,208.3,Sandy,Irrigated,28.0,0.71,Moderate
2021,Haryana,Kharif,Bajra,93.82,56.07,39.65,6.37,30.1,73.73,209.28,Clay,Irrigated,32.48,0.63,Moderate
2021,Haryana,Kharif,Cotton,100.65,67.06,43.99,6.96,36.15,48.75,157.73,Clay,Rainfed,13.84,0.46,Poor
2021,Haryana,Kharif,Cotton,110.02,35.27,56.05,7.41,30.97,51.36,158.72,Clay,Irrigated,12.18,0.44,Poor
2021,Haryana,Kharif,Cotton,91.72,56.91,24.78,7.2,23.14,57.17,210.66,Loamy,Irrigated,17.98,0.46,Poor
2021,Haryana,Kharif,Cotton,119.36,55.98,50.5,6.96,29.72,52.28,133.88,Loamy,Irrigated,18.19,0.49,Poor
2021,Haryana,Kharif,Maize,113.74,73.04,45.98,6.44,29.19,64.73,258.12,Clay,Rainfed,26.27,0.67,Moderate
2021,Haryana,Kharif,Maize,132.11,20.0,52.06,6.33,27.18,61.16,171.77,Loamy,Rainfed,13.52,0.54,Moderate
2021,Haryana,Kharif,Maize,141.2,58.38,38.44,6.97,32.2,77.55,212.03,Sandy,Rainfed,30.09,0.63,Moderate
2021,Haryana,Kharif,Maize,102.76,21.71,40.53,7.23,28.04,61.91,95.82,Sandy,Irrigated,14.87,0.5,Moderate
2021,Haryana,Zaid,Moong,65.68,90.0,39.36,6.36,23.62,76.91,117.01,Loamy,Rainfed,14.86,0.51,Moderate
2021,Haryana,Zaid,Moong,112.66,44.19,20.65,6.73,27.62,66.03,78.09,Clay,Irrigated,10.0,0.41,Poor
2021,Haryana,Zaid,Moong,81.03,65.92,35.67,7.68,25.06,66.63,142.56,Sandy,Rainfed,17.78,0.46,Poor
2021,Haryana,Zaid,Moong,90.44,49.33,53.42,5.83,30.06,60.64,56.34,Clay,Irrigated,18.93,0.57,Moderate
2021,Haryana,Zaid,Watermelon,96.31,58.88,40.99,6.6,28.58,78.1,87.03,Loamy,Rainfed,23.81,0.53,Moderate
2021,Haryana,Zaid,Watermelon,50.0,55.93,40.34,5.96,26.17,59.72,144.12,Clay,Irrigated,22.82,0.51,Moderate
2021,Haryana,Zaid,Watermelon,85.25,60.3,47.41,6.36,29.77,38.48,144.66,Clay,Irrigated,20.34,0.53,Moderate
2021,Haryana,Zaid,Watermelon,82.91,43.95,42.72,6.77,21.79,76.68,59.0,Clay,Rainfed,24.85,0.46,Poor
2021,Haryana,Zaid,Cucumber,97.72,66.28,40.39,6.56,25.77,63.84,165.92,Sandy,Rainfed,18.51,0.53,Moderate
2021,Haryana,Zaid,Cucumber,123.74,35.53,35.85,6.44,29.81,78.75,104.39,Loamy,Irrigated,23.45,0.52,Moderate
2021,Haryana,Zaid,Cucumber,113.74,20.0,61.22,6.66,30.19,55.69,91.72,Sandy,Rainfed,10.0,0.46,Poor
2021,Haryana,Zaid,Cucumber,114.95,54.47,44.5,6.75,28.1,64.18,129.65,Loamy,Rainfed,28.6,0.56,Moderate
2022,Haryana,Rabi,Wheat,125.78,45.23,46.01,6.35,18.93,76.71,0.0,Loamy,Irrigated,19.05,0.57,Moderate
2022,Haryana,Rabi,Wheat,96.51,70.4,38.1,7.22,10.55,71.08,103.84,Loamy,Irrigated,10.0,0.59,Moderate
2022,Haryana,Rabi,Wheat,105.76,28.34,44.45,7.01,19.49,62.15,0.0,Clay,Irrigated,12.72,0.49,Poor
2022,Haryana,Rabi,Wheat,71.69,64.67,37.3,6.11,17.42,74.76,50.35,Loamy,Rainfed,26.22,0.66,Moderate
2022,Haryana,Rabi,Mustard,92.39,40.54,56.37,6.41,14.88,86.59,53.65,Sandy,Rainfed,24.6,0.54,Moderate
2022,Haryana,Rabi,Mustard,91.9,66.99,55.97,7.12,13.62,75.3,34.8,Clay,Rainfed,17.83,0.55,Moderate
2022,Haryana,Rabi,Mustard,114.46,51.28,22.84,6.34,15.24,68.21,10.49,Loamy,Rainfed,14.44,0.44,Poor
2022,Haryana,Rabi,Mustard,104.41,44.72,43.25,7.09,20.67,67.38,16.37,Clay,Irrigated,25.01,0.56,Moderate
2022,Haryana,Rabi,Barley,144.2,54.9,31.65,7.63,19.92,74.08,21.7,Loamy,Rainfed,28.86,0.63,Moderate
2022,Haryana,Rabi,Barley,125.56,58.56,41.02,7.55,13.49,63.28,78.59,Clay,Rainfed,18.45,0.61,Moderate
2022,Haryana,Rabi,Barley,98.88,44.34,53.45,6.43,14.14,69.31,45.46,Loamy,Irrigated,14.52,0.61,Moderate
2022,Haryana,Rabi,Barley,63.76,35.74,20.0,6.73,17.93,41.15,27.39,Clay,Irrigated,10.0,0.3,Poor
2022,Haryana,Kharif,Rice,130.04,71.17,47.85,6.64,25.12,65.83,163.4,Sandy,Rainfed,29.99,0.63,Moderate
2022,Haryana,Kharif,Rice,95.95,47.25,25.58,7.27,25.79,64.16,270.16,Sandy,Rainfed,27.7,0.57,Moderate
2022,Haryana,Kharif,Rice,101.68,33.79,28.23,6.59,28.11,57.93,128.28,Clay,Rainfed,17.99,0.41,Poor
2022,Haryana,Kharif,Rice,103.66,35.13,41.05,6.88,31.4,65.79,168.47,Loamy,Rainfed,13.7,0.49,Poor
2022,Haryana,Kharif,Bajra,118.51,50.52,36.38,7.27,27.36,65.9,226.58,Loamy,Rainfed,26.35,0.55,Moderate
2022,Haryana,Kharif,Bajra,98.35,67.04,43.59,7.47,27.62,44.28,186.16,Clay,Rainfed,15.95,0.59,Moderate
2022,Haryana,Kharif,Bajra,104.7,20.23,37.33,7.02,28.41,72.78,121.65,Sandy,Irrigated,17.6,0.38,Poor
2022,Haryana,Kharif,Bajra,100.84,89.55,51.54,7.38,32.54,63.97,160.42,Clay,Rainfed,24.78,0.69,Moderate
2022,Haryana,Kharif,Cotton,62.5,32.64,20.19,6.78,22.81,58.21,160.78,Clay,Irrigated,25.56,0.47,Poor
2022,Haryana,Kharif,Cotton,64.86,30.97,31.11,6.72,31.24,55.37,102.72,Clay,Rainfed,14.08,0.37,Poor
2022,Haryana,Kharif,Cotton,76.4,56.28,39.86,6.63,29.3,65.11,225.61,Sandy,Irrigated,26.22,0.59,Moderate
2022,Haryana,Kharif,Cotton,94.54,58.78,42.81,7.72,27.16,63.18,191.25,Clay,Rainfed,15.72,0.5,Poor
2022,Haryana,Kharif,Maize,106.93,40.55,32.66,6.08,27.27,71.04,115.31,Clay,Irrigated,20.34,0.54,Moderate
2022,Haryana,Kharif,Maize,105.28,41.62,44.67,6.53,29.92,71.28,246.59,Clay,Rainfed,24.13,0.48,Poor
2022,Haryana,Kharif,Maize,79.28,56.54,32.38,6.73,32.78,61.14,187.28,Loamy,Irrigated,25.24,0.57,Moderate
2022,Haryana,Kharif,Maize,134.92,60.84,32.47,6.74,29.93,47.32,299.71,Sandy,Rainfed,17.74,0.61,Moderate
2022,Haryana,Zaid,Moong,122.42,74.0,55.28,7.18,28.79,57.16,71.17,Sandy,Irrigated,14.3,0.44,Poor
2022,Haryana,Zaid,Moong,101.08,30.11,45.57,7.12,28.89,64.98,95.6,Loamy,Rainfed,22.28,0.56,Moderate
2022,Haryana,Zaid,Moong,101.82,51.62,49.98,7.12,29.81,60.9,87.17,Clay,Irrigated,30.18,0.75,Moderate
2022,Haryana,Zaid,Moong,89.19,37.98,36.02,6.58,28.24,30.0,139.47,Clay,Irrigated,18.25,0.37,Poor
2022,Haryana,Zaid,Watermelon,112.83,38.19,30.22,6.55,24.77,68.43,114.92,Loamy,Irrigated,21.33,0.57,Moderate
2022,Haryana,Zaid,Watermelon,66.96,64.5,45.45,7.02,21.86,62.79,36.69,Sandy,Rainfed,20.26,0.5,Moderate
2022,Haryana,Zaid,Watermelon,114.7,50.1,21.52,5.78,26.7,86.86,80.14,Clay,Irrigated,21.88,0.55,Moderate
2022,Haryana,Zaid,Watermelon,132.32,35.53,42.13,6.79,30.36,74.14,50.52,Clay,Rainfed,20.47,0.61,Moderate
2022,Haryana,Zaid,Cucumber,92.0,90.0,46.77,6.6,25.88,51.5,90.8,Loamy,Irrigated,10.74,0.45,Poor
2022,Haryana,Zaid,Cucumber,122.43,53.44,36.77,6.93,24.92,66.15,147.09,Clay,Irrigated,20.05,0.63,Moderate
2022,Haryana,Zaid,Cucumber,96.09,62.55,29.32,6.42,27.43,64.14,1.37,Sandy,Irrigated,18.83,0.43,Poor
2022,Haryana,Zaid,Cucumber,77.52,55.67,64.6,7.19,31.17,59.68,74.46,Loamy,Rainfed,12.85,0.57,Moderate
2023,Haryana,Rabi,Wheat,61.15,47.67,28.44,6.7,17.3,75.73,69.95,Loamy,Rainfed,25.15,0.49,Poor
2023,Haryana,Rabi,Wheat,50.0,52.23,37.86,6.31,18.44,68.42,0.0,Loamy,Rainfed,10.0,0.33,Poor
2023,Haryana,Rabi,Wheat,132.16,34.47,48.81,6.82,14.42,71.66,57.55,Sandy,Rainfed,21.53,0.54,Moderate
2023,Haryana,Rabi,Wheat,99.76,46.41,44.89,6.21,18.22,67.95,22.82,Loamy,Rainfed,17.13,0.52,Moderate
2023,Haryana,Rabi,Mustard,99.85,53.25,42.96,7.0,15.1,78.47,80.96,Sandy,Rainfed,10.99,0.45,Poor
2023,Haryana,Rabi,Mustard,96.13,63.45,44.22,6.24,10.55,77.78,47.57,Sandy,Irrigated,18.63,0.53,Moderate
2023,Haryana,Rabi,Mustard,97.7,27.77,51.52,6.75,10.0,58.1,42.66,Loamy,Irrigated,16.09,0.49,Poor
2023,Haryana,Rabi,Mustard,82.07,58.6,54.92,7.16,12.64,69.56,35.32,Loamy,Irrigated,22.59,0.55,Moderate
2023,Haryana,Rabi,Barley,130.86,44.96,28.45,6.27,10.21,79.9,132.18,Clay,Rainfed,16.53,0.48,Poor
2023,Haryana,Rabi,Barley,127.51,43.94,60.36,7.8,19.82,63.58,62.09,Clay,Rainfed,18.92,0.56,Moderate
2023,Haryana,Rabi,Barley,125.62,68.25,41.56,6.17,17.09,61.52,3.74,Clay,Rainfed,11.27,0.53,Moderate
2023,Haryana,Rabi,Barley,114.66,70.67,30.09,6.63,13.5,61.59,90.88,Loamy,Rainfed,21.84,0.59,Moderate
2023,Haryana,Kharif,Rice,110.8,65.93,36.76,6.81,34.6,69.21,253.92,Sandy,Rainfed,28.01,0.7,Moderate
2023,Haryana,Kharif,Rice,56.16,28.67,46.82,6.81,32.19,64.17,235.09,Loamy,Irrigated,25.91,0.48,Poor
2023,Haryana,Kharif,Rice,119.89,68.31,60.14,6.92,31.71,56.86,202.82,Loamy,Rainfed,21.83,0.58,Moderate
2023,Haryana,Kharif,Rice,87.78,61.95,39.98,6.71,28.41,63.07,222.01,Sandy,Irrigated,22.52,0.53,Moderate
2023,Haryana,Kharif,Bajra,90.4,42.26,44.17,7.13,28.71,47.95,170.08,Clay,Rainfed,20.85,0.56,Moderate
2023,Haryana,Kharif,Bajra,106.26,58.61,53.98,7.4,31.73,62.05,161.49,Sandy,Irrigated,16.55,0.55,Moderate
2023,Haryana,Kharif,Bajra,98.72,31.19,30.01,6.94,32.01,75.68,217.56,Sandy,Rainfed,25.37,0.43,Poor
2023,Haryana,Kharif,Bajra,122.1,44.34,52.58,6.53,30.13,71.31,133.95,Clay,Rainfed,18.15,0.53,Moderate
2023,Haryana,Kharif,Cotton,106.68,47.43,39.34,5.95,29.71,61.12,171.36,Sandy,Irrigated,21.32,0.53,Moderate
2023,Haryana,Kharif,Cotton,112.36,55.2,29.92,6.04,34.83,55.6,107.67,Loamy,Irrigated,25.04,0.63,Moderate
2023,Haryana,Kharif,Cotton,90.48,42.64,37.17,6.24,22.54,60.42,246.57,Loamy,Irrigated,13.96,0.49,Poor
2023,Haryana,Kharif,Cotton,70.98,36.14,52.13,7.07,24.47,67.47,215.46,Clay,Irrigated,21.87,0.56,Moderate
2023,Haryana,Kharif,Maize,91.73,54.3,38.11,7.27,33.62,67.69,143.99,Clay,Rainfed,15.21,0.4,Poor
2023,Haryana,Kharif,Maize,64.64,50.29,39.47,7.13,30.54,60.08,154.92,Sandy,Irrigated,19.01,0.46,Poor
2023,Haryana,Kharif,Maize,66.58,37.42,27.87,7.19,33.53,51.88,201.46,Loamy,Irrigated,19.09,0.4,Poor
2023,Haryana,Kharif,Maize,107.67,35.13,53.3,5.96,26.68,62.0,149.46,Loamy,Irrigated,15.85,0.58,Moderate
2023,Haryana,Zaid,Moong,90.49,37.46,29.04,8.0,26.69,51.85,98.76,Loamy,Rainfed,15.08,0.31,Poor
2023,Haryana,Zaid,Moong,81.34,60.1,37.53,5.84,32.48,71.11,59.34,Sandy,Irrigated,26.94,0.54,Moderate
2023,Haryana,Zaid,Moong,120.66,40.23,21.33,6.59,32.49,77.78,49.96,Loamy,Irrigated,22.04,0.46,Poor
2023,Haryana,Zaid,Moong,83.13,60.53,41.98,5.54,27.08,76.44,94.26,Loamy,Irrigated,23.26,0.57,Moderate
2023,Haryana,Zaid,Watermelon,106.73,26.5,44.07,7.78,28.06,73.92,63.1,Loamy,Rainfed,14.7,0.41,Poor
2023,Haryana,Zaid,Watermelon,108.42,62.7,45.34,5.92,25.87,66.3,47.48,Clay,Rainfed,24.66,0.66,Moderate
2023,Haryana,Zaid,Watermelon,120.65,78.85,30.47,7.34,30.49,68.73,98.81,Clay,Irrigated,21.28,0.59,Moderate
2023,Haryana,Zaid,Watermelon,90.72,33.53,35.51,6.6,23.39,62.15,50.11,Loamy,Irrigated,17.42,0.36,Poor
2023,Haryana,Zaid,Cucumber,121.49,53.38,46.07,7.51,23.66,68.62,58.1,Sandy,Rainfed,15.92,0.51,Moderate
2023,Haryana,Zaid,Cucumber,127.83,46.82,40.33,6.81,30.62,70.1,82.51,Sandy,Irrigated,13.82,0.5,Moderate
2023,Haryana,Zaid,Cucumber,96.76,54.96,47.5,7.1,32.19,69.45,91.24,Sandy,Irrigated,16.97,0.54,Moderate
2023,Haryana,Zaid,Cucumber,56.77,57.24,46.6,7.17,29.44,54.93,96.73,Sandy,Rainfed,13.91,0.46,Poor
2024,Haryana,Rabi,Wheat,131.34,58.99,41.76,6.32,20.55,51.92,60.95,Loamy,Rainfed,10.0,0.54,Moderate
2024,Haryana,Rabi,Wheat,50.84,35.29,38.86,7.6,19.52,60.61,4.44,Sandy,Irrigated,17.62,0.41,Poor
2024,Haryana,Rabi,Wheat,104.01,20.0,33.26,6.37,13.8,59.17,106.23,Loamy,Irrigated,15.29,0.43,Poor
2024,Haryana,Rabi,Wheat,86.07,77.96,33.29,6.84,14.68,64.23,102.54,Loamy,Rainfed,17.52,0.53,Moderate
2024,Haryana,Rabi,Mustard,77.54,87.55,35.16,7.15,16.33,69.34,19.88,Loamy,Irrigated,10.0,0.46,Poor
2024,Haryana,Rabi,Mustard,103.32,32.75,43.24,6.28,14.62,69.73,0.0,Sandy,Rainfed,11.67,0.41,Poor
2024,Haryana,Rabi,Mustard,63.34,65.27,27.04,6.71,11.84,60.24,2.26,Loamy,Rainfed,18.88,0.43,Poor
2024,Haryana,Rabi,Mustard,76.61,47.75,22.68,6.6,12.52,67.26,94.72,Clay,Irrigated,21.47,0.4,Poor
2024,Haryana,Rabi,Barley,121.11,33.54,33.77,7.05,13.63,50.92,53.08,Sandy,Irrigated,19.84,0.42,Poor
2024,Haryana,Rabi,Barley,50.46,57.52,55.19,6.86,14.49,67.83,45.92,Clay,Rainfed,14.79,0.45,Poor
2024,Haryana,Rabi,Barley,107.13,40.08,37.99,6.76,20.31,74.1,75.6,Clay,Rainfed,24.84,0.61,Moderate
2024,Haryana,Rabi,Barley,114.74,59.28,33.71,8.0,18.36,50.81,58.96,Clay,Rainfed,10.54,0.41,Poor
2024,Haryana,Kharif,Rice,94.68,66.16,39.82,6.63,30.7,86.17,146.55,Sandy,Irrigated,26.46,0.61,Moderate
2024,Haryana,Kharif,Rice,105.83,53.21,44.89,6.83,33.09,77.91,192.28,Clay,Irrigated,26.35,0.66,Moderate
2024,Haryana,Kharif,Rice,86.23,45.34,44.03,7.13,34.55,49.92,180.4,Clay,Rainfed,19.84,0.4,Poor
2024,Haryana,Kharif,Rice,123.75,57.82,53.16,6.7,27.1,73.96,70.38,Loamy,Irrigated,10.0,0.55,Moderate
2024,Haryana,Kharif,Bajra,101.74,42.01,31.81,7.28,33.82,74.25,153.49,Sandy,Rainfed,15.47,0.4,Poor
2024,Haryana,Kharif,Bajra,123.23,47.23,24.94,7.22,26.69,50.1,185.86,Sandy,Irrigated,26.02,0.52,Moderate
2024,Haryana,Kharif,Bajra,89.6,30.01,46.31,7.2,28.56,70.16,244.87,Clay,Rainfed,26.41,0.5,Moderate
2024,Haryana,Kharif,Bajra,100.98,29.72,46.86,6.67,32.98,70.28,149.26,Loamy,Irrigated,19.36,0.49,Poor
2024,Haryana,Kharif,Cotton,96.87,61.46,44.01,6.59,30.12,73.95,203.64,Sandy,Irrigated,22.28,0.56,Moderate
2024,Haryana,Kharif,Cotton,139.38,64.1,32.39,7.09,31.52,61.33,164.38,Loamy,Irrigated,20.79,0.61,Moderate
2024,Haryana,Kharif,Cotton,98.76,65.63,42.33,6.86,30.41,76.9,193.82,Sandy,Rainfed,24.76,0.59,Moderate
2024,Haryana,Kharif,Cotton,80.03,29.12,31.2,6.71,30.03,59.13,149.95,Clay,Irrigated,21.84,0.42,Poor
2024,Haryana,Kharif,Maize,108.92,78.61,30.23,7.74,22.93,80.75,223.46,Loamy,Irrigated,21.03,0.59,Moderate
2024,Haryana,Kharif,Maize,96.91,60.71,40.99,6.54,26.18,65.15,195.45,Sandy,Rainfed,18.06,0.57,Moderate
2024,Haryana,Kharif,Maize,66.63,66.99,60.6,6.93,28.04,74.15,228.91,Clay,Rainfed,29.69,0.7,Moderate
2024,Haryana,Kharif,Maize,102.77,57.47,45.16,7.33,29.17,66.82,127.43,Sandy,Irrigated,15.31,0.49,Poor
2024,Haryana,Zaid,Moong,98.66,37.67,56.24,6.54,33.69,63.5,98.0,Loamy,Rainfed,13.0,0.46,Poor
2024,Haryana,Zaid,Moong,112.35,39.9,48.88,7.5,21.99,58.49,51.27,Clay,Rainfed,22.14,0.54,Moderate
2024,Haryana,Zaid,Moong,82.79,60.41,65.73,7.05,28.42,49.75,84.65,Loamy,Irrigated,10.0,0.49,Poor
2024,Haryana,Zaid,Moong,104.91,31.36,30.55,7.12,28.37,65.87,60.77,Clay,Rainfed,14.92,0.44,Poor
2024,Haryana,Zaid,Watermelon,95.53,54.96,34.35,6.87,23.89,82.65,59.03,Loamy,Rainfed,24.18,0.59,Moderate
2024,Haryana,Zaid,Watermelon,146.98,64.25,30.78,6.85,30.37,63.28,84.13,Loamy,Rainfed,16.5,0.55,Moderate
2024,Haryana,Zaid,Watermelon,111.58,20.0,52.17,7.34,24.31,60.88,162.46,Clay,Irrigated,20.25,0.54,Moderate
2024,Haryana,Zaid,Watermelon,94.57,21.95,39.37,6.76,25.42,60.3,149.94,Sandy,Rainfed,24.55,0.48,Poor
2024,Haryana,Zaid,Cucumber,85.0,67.32,41.94,6.8,26.74,75.45,94.83,Sandy,Irrigated,20.82,0.5,Poor
2024,Haryana,Zaid,Cucumber,125.45,53.26,48.55,6.8,26.42,65.04,82.21,Loamy,Irrigated,23.76,0.63,Moderate
2024,Haryana,Zaid,Cucumber,110.14,49.4,34.98,7.35,28.04,64.87,51.82,Loamy,Rainfed,11.28,0.43,Poor
2024,Haryana,Zaid,Cucumber,105.02,52.69,24.83,6.63,31.08,68.16,88.09,Sandy,Irrigated,26.36,0.51,Moderate
2025,Haryana,Rabi,Wheat,147.19,84.03,41.88,6.16,18.98,55.28,0.0,Clay,Rainfed,20.87,0.66,Moderate
