Year,Region,Season,Crop,N,P,K,pH,Temperature,Humidity,Rainfall,SoilType,Irrigation,Moisture,CropHealthIndex,CropHealthLabel
2016,Rajasthan,Rabi,Wheat,69.73,22.95,24.16,6.93,20.7,49.39,21.66,Loamy,Rainfed,16.07,0.26,Poor
2016,Rajasthan,Rabi,Wheat,132.24,63.45,37.31,6.35,17.69,45.17,55.87,Clay,Rainfed,10,0.47,Poor
2016,Rajasthan,Rabi,Wheat,101.54,46.63,33.5,6.88,14.37,40.13,44.75,Clay,Irrigated,16.58,0.41,Poor
2016,Rajasthan,Rabi,Wheat,114.16,53.5,49.53,6.94,19.23,49.01,50.75,Sandy,Rainfed,10.26,0.51,Moderate
2016,Rajasthan,Rabi,Mustard,95.84,48.07,21.18,6.53,11.57,51.09,48.67,Loamy,Irrigated,15.14,0.42,Poor
2016,Rajasthan,Rabi,Mustard,119.39,56.41,33.54,7.69,11.92,62.66,15.35,Sandy,Irrigated,10,0.51,Moderate
2016,Rajasthan,Rabi,Mustard,95,54.33,42.6,6.73,18,43.29,105.7,Clay,Irrigated,20.88,0.58,Moderate
2016,Rajasthan,Rabi,Mustard,120.65,66.9,29.09,6.59,10,63.04,0,Loamy,Irrigated,10.08,0.46,Poor
2016,Rajasthan,Rabi,Barley,127.91,41.57,37.91,5.96,14.08,57.8,102.41,Sandy,Irrigated,12.6,0.52,Moderate
2016,Rajasthan,Rabi,Barley,99.47,54.2,31.9,7.01,19.85,37.66,26.3,Clay,Rainfed,10.95,0.43,Poor
2016,Rajasthan,Rabi,Barley,97.81,48.67,36.3,6.67,16.64,50.06,32.54,Sandy,Rainfed,20.98,0.54,Moderate
2016,Rajasthan,Rabi,Barley,123.46,55.54,38.93,7.02,14.11,56.97,36.65,Sandy,Irrigated,10,0.42,Poor
2016,Rajasthan,Kharif,Rice,144.63,59.57,45.01,5.9,26.42,51.43,249.3,Clay,Irrigated,20.05,0.57,Moderate
2016,Rajasthan,Kharif,Rice,60.41,61.22,29.27,6.92,28.14,48.32,161.12,Sandy,Irrigated,26.87,0.47,Poor
2016,Rajasthan,Kharif,Rice,139.17,31.56,44.97,6.57,22.41,47.14,224.04,Loamy,Irrigated,18.62,0.67,Moderate
2016,Rajasthan,Kharif,Rice,121.72,51.47,43.08,6.6,25.49,52.54,198.71,Sandy,Irrigated,19.81,0.54,Moderate
2016,Rajasthan,Kharif,Bajra,99.41,66.89,39.49,5.91,31.86,46.3,195.08,Loamy,Rainfed,24.42,0.54,Moderate
2016,Rajasthan,Kharif,Bajra,57.29,90,50.56,6.91,28.04,44.04,234.98,Sandy,Irrigated,17.58,0.58,Moderate
2016,Rajasthan,Kharif,Bajra,101.79,47.04,38.49,6.7,31.56,56.45,202.22,Clay,Irrigated,28.03,0.6,Moderate
2016,Rajasthan,Kharif,Bajra,99.63,44.17,51.24,7.27,21.18,56.56,187.79,Sandy,Irrigated,15.08,0.52,Moderate
2016,Rajasthan,Kharif,Cotton,117.25,64.3,45.13,7.16,27.09,36.2,154.93,Loamy,Irrigated,17.47,0.54,Moderate
2016,Rajasthan,Kharif,Cotton,123.78,60.62,43.51,7.34,31.3,58,210.17,Sandy,Irrigated,19.77,0.54,Moderate
2016,Rajasthan,Kharif,Cotton,97.11,38.11,36.92,5.85,29.51,42.55,152.99,Loamy,Rainfed,17.17,0.46,Poor
2016,Rajasthan,Kharif,Cotton,67.85,38.56,32.31,6.33,27.55,56.59,217.5,Sandy,Rainfed,23.99,0.45,Poor
2016,Rajasthan,Kharif,Maize,75.21,50.9,42.77,7.48,29.21,30,205.42,Clay,Irrigated,10.62,0.27,Poor
2016,Rajasthan,Kharif,Maize,104.19,42.63,48.07,6.31,30.55,68.01,229.56,Sandy,Rainfed,24.87,0.6,Moderate
2016,Rajasthan,Kharif,Maize,89.82,49.62,22.31,6.45,33.18,77.6,195.7,Clay,Rainfed,24.34,0.46,Poor
2016,Rajasthan,Kharif,Maize,100,49.86,36.72,6.88,30.46,41.78,224.84,Clay,Rainfed,24.23,0.5,Poor
2016,Rajasthan,Zaid,Moong,83.61,42.86,48.74,6.93,26.03,46.96,36.17,Sandy,Rainfed,13.45,0.5,Poor
2016,Rajasthan,Zaid,Moong,105.31,41.26,20,6.73,27.59,53.9,85.87,Sandy,Rainfed,22.47,0.52,Moderate
2016,Rajasthan,Zaid,Moong,103.95,40.74,36.84,7.11,30.9,62.36,93.55,Clay,Rainfed,26.3,0.54,Moderate
2016,Rajasthan,Zaid,Moong,71.12,20,34.49,6.19,26.65,50.01,114.05,Loamy,Rainfed,13.88,0.34,Poor
2016,Rajasthan,Zaid,Watermelon,106.01,59.33,28.61,7.32,26.64,64.52,103.07,Sandy,Rainfed,17.62,0.53,Moderate
2016,Rajasthan,Zaid,Watermelon,107.53,36.47,31.3,7.36,24.78,34.46,122.72,Clay,Rainfed,10,0.48,Poor
2016,Rajasthan,Zaid,Watermelon,112.06,41.84,38.37,6.82,25.3,56.38,76.86,Clay,Irrigated,13.57,0.5,Poor
2016,Rajasthan,Zaid,Watermelon,50,47.13,64.13,7.19,26.46,47.71,50.23,Loamy,Rainfed,13.95,0.45,Poor
2016,Rajasthan,Zaid,Cucumber,122.29,60.73,47.18,7.02,28.07,55.47,42.77,Sandy,Rainfed,14.48,0.58,Moderate
2016,Rajasthan,Zaid,Cucumber,102.04,73.24,27.61,6.07,29.78,46.46,67.06,Clay,Irrigated,17.13,0.52,Moderate
2016,Rajasthan,Zaid,Cucumber,129.8,25.99,31.72,6.75,28.52,52.44,81.07,Clay,Rainfed,10,0.39,Poor
2016,Rajasthan,Zaid,Cucumber,74.8,40.75,36.25,6.64,32.98,50.21,99.23,Loamy,Rainfed,22.43,0.5,Moderate
2017,Punjab,Rabi,Wheat,122.8,73.71,29.85,6.39,11.67,72.47,69.93,Loamy,Rainfed,13.3,0.51,Moderate
2017,Punjab,Rabi,Wheat,93.6,52.28,31.65,7.84,16.4,79.87,46.96,Loamy,Rainfed,12.35,0.44,Poor
2017,Punjab,Rabi,Wheat,92.85,47.29,53.73,5.69,21.07,70.07,42.4,Sandy,Rainfed,24.95,0.51,Moderate
2017,Punjab,Rabi,Wheat,68.04,56.93,60.24,6.12,14.2,65.71,73.54,Sandy,Irrigated,18.3,0.5,Moderate
2017,Punjab,Rabi,Mustard,109.76,77.07,38.09,7.16,16.28,70.19,24.34,Loamy,Rainfed,11.3,0.47,Poor
2017,Punjab,Rabi,Mustard,93.74,49.99,27.5,7.1,16.42,84.84,64.22,Clay,Rainfed,28.31,0.52,Moderate
2017,Punjab,Rabi,Mustard,98.68,81.5,37.53,6.62,13.59,72.66,32.53,Sandy,Irrigated,14.27,0.57,Moderate
2017,Punjab,Rabi,Mustard,128.39,40.99,21.33,7.3,14.46,63.51,102.85,Clay,Rainfed,17.36,0.5,Moderate
2017,Punjab,Rabi,Barley,114.62,50.21,30.46,6.6,10,78.93,1.55,Clay,Rainfed,24.26,0.55,Moderate
2017,Punjab,Rabi,Barley,132.34,51.57,31.01,6.13,16.75,89.76,0,Sandy,Rainfed,19.01,0.58,Moderate
2017,Punjab,Rabi,Barley,99.76,31.21,43.64,7.24,14.62,85.11,0,Sandy,Irrigated,16.92,0.33,Poor
2017,Punjab,Rabi,Barley,124.72,33.93,46.8,7.4,15.6,74.37,66.17,Loamy,Rainfed,10.97,0.48,Poor
2017,Punjab,Kharif,Rice,90.26,39.86,40.34,6.26,28.49,69.18,193.91,Clay,Irrigated,19.23,0.51,Moderate
2017,Punjab,Kharif,Rice,65.48,39.84,51.94,6.31,26.55,76.66,198.5,Loamy,Rainfed,21.97,0.52,Moderate
2017,Punjab,Kharif,Rice,128.45,76.08,49.79,6.84,32.35,67.48,156.1,Sandy,Irrigated,16.14,0.57,Moderate
2017,Punjab,Kharif,Rice,113.01,27.45,50.52,6.3,31.57,74.18,236.06,Clay,Rainfed,25,0.57,Moderate
2017,Punjab,Kharif,Bajra,96.34,58.02,48.88,6.64,35.99,90,204.27,Clay,Rainfed,38.1,0.71,Moderate
2017,Punjab,Kharif,Bajra,116.78,40.74,34.42,6.25,31.49,76.66,196.86,Loamy,Irrigated,26.44,0.6,Moderate
2017,Punjab,Kharif,Bajra,113.37,33.62,36.13,7.15,31.37,86.74,179.78,Loamy,Irrigated,29.99,0.55,Moderate
2017,Punjab,Kharif,Bajra,117.81,58.63,45.01,6.82,29.79,54.82,165.72,Clay,Irrigated,20.97,0.55,Moderate
2017,Punjab,Kharif,Cotton,89.48,20,50.97,6.56,32.1,74.21,199.68,Sandy,Irrigated,18.52,0.49,Poor
2017,Punjab,Kharif,Cotton,113.67,29.51,52.12,6.93,28.82,80.6,204.68,Sandy,Irrigated,22.41,0.55,Moderate
2017,Punjab,Kharif,Cotton,72.95,27.16,51.13,6.49,24.67,74.09,138.83,Clay,Irrigated,31.65,0.53,Moderate
2017,Punjab,Kharif,Cotton,96.88,41.78,41.6,7.05,24.88,58.83,229.43,Sandy,Rainfed,26.24,0.62,Moderate
2017,Punjab,Kharif,Maize,105.21,35.54,30.43,6.97,28.92,56.74,163.46,Loamy,Irrigated,19.01,0.46,Poor
2017,Punjab,Kharif,Maize,117.8,65.53,21.54,6.34,27.72,67.7,143.03,Loamy,Irrigated,13.35,0.44,Poor
2017,Punjab,Kharif,Maize,79.92,53.11,40.69,6.44,29.75,55.5,143.13,Sandy,Irrigated,18.28,0.46,Poor
2017,Punjab,Kharif,Maize,74.01,62.45,48.11,6.23,29.19,86.73,233.62,Sandy,Irrigated,30.45,0.7,Moderate
2017,Punjab,Zaid,Moong,105.43,58.27,43.41,7,24.63,60.82,130.71,Sandy,Rainfed,11.45,0.54,Moderate
2017,Punjab,Zaid,Moong,69.38,57.71,45.72,6.77,31.51,67.71,88.26,Sandy,Irrigated,23.81,0.53,Moderate
2017,Punjab,Zaid,Moong,96.51,53.38,36.3,6.73,29.69,59.8,89.06,Loamy,Irrigated,21.76,0.5,Moderate
2017,Punjab,Zaid,Moong,74.15,60.35,34.97,6.93,23.18,87.5,145.26,Loamy,Irrigated,26.33,0.53,Moderate
2017,Punjab,Zaid,Watermelon,83.36,48.99,32.84,7.14,25.65,63.09,53.35,Sandy,Rainfed,23.66,0.47,Poor
2017,Punjab,Zaid,Watermelon,101.52,61.14,44.82,6.18,28.72,75,108.88,Clay,Irrigated,27.61,0.66,Moderate
2017,Punjab,Zaid,Watermelon,95.81,66.09,63.64,6.41,25.71,70.38,117.33,Loamy,Rainfed,13.69,0.58,Moderate
2017,Punjab,Zaid,Watermelon,73.23,60.39,33.94,7.66,30.16,67.69,148.13,Sandy,Rainfed,29.94,0.53,Moderate
2017,Punjab,Zaid,Cucumber,99.09,50.38,20.8,6.79,26.35,78.6,74.51,Sandy,Irrigated,16.51,0.41,Poor
2017,Punjab,Zaid,Cucumber,94.42,45.8,47.9,6.97,32.33,57.43,122.53,Sandy,Rainfed,20.02,0.57,Moderate
2017,Punjab,Zaid,Cucumber,83.49,90,52.45,6.12,27.01,63.88,46.59,Clay,Irrigated,12.56,0.59,Moderate
2017,Punjab,Zaid,Cucumber,97.49,54.92,40.86,5.69,29.64,75.49,79.8,Loamy,Irrigated,19.34,0.48,Poor
2017,Haryana,Rabi,Wheat,93.73,63.83,44.83,7.01,15.53,90,64.7,Clay,Irrigated,27.98,0.72,Moderate
2017,Haryana,Rabi,Wheat,111.11,36.22,35.83,6.65,11.61,69.74,12.94,Loamy,Irrigated,22.21,0.55,Moderate
2017,Haryana,Rabi,Wheat,74.83,46.74,36.92,8,11.26,65.55,21.62,Loamy,Irrigated,18.92,0.39,Poor
2017,Haryana,Rabi,Wheat,68.28,21.8,58.71,6.99,13.31,75.21,133.54,Clay,Irrigated,19.71,0.49,Poor
2017,Haryana,Rabi,Mustard,118.49,34.79,40.86,6.34,10,65.03,63.11,Loamy,Irrigated,19.18,0.46,Poor
2017,Haryana,Rabi,Mustard,117.17,46.48,40.38,6.08,13.78,55.04,76.05,Sandy,Irrigated,13.79,0.48,Poor
2017,Haryana,Rabi,Mustard,119.94,54.21,57.59,6.99,22.86,53.88,108.57,Loamy,Irrigated,18.98,0.59,Moderate
2017,Haryana,Rabi,Mustard,73.62,46.96,32,6.77,18.67,75.96,24.97,Loamy,Rainfed,25.13,0.47,Poor
2017,Haryana,Rabi,Barley,55.06,40.9,42.11,7.4,14.87,65.58,83.94,Clay,Irrigated,18.17,0.34,Poor
2017,Haryana,Rabi,Barley,87.51,47.23,33.95,5.7,16.86,58.65,2.41,Sandy,Irrigated,18.29,0.53,Moderate
2017,Haryana,Rabi,Barley,99.87,58.98,46.68,6.43,16.95,53.62,41.94,Clay,Irrigated,17.39,0.56,Moderate
2017,Haryana,Rabi,Barley,101.68,71.16,44.1,6.37,19.37,72.05,81.56,Loamy,Rainfed,26.87,0.67,Moderate
2017,Haryana,Kharif,Rice,109.26,52.96,43.11,7.65,28.67,60.21,191.86,Loamy,Irrigated,26.15,0.61,Moderate
2017,Haryana,Kharif,Rice,136.19,46.73,31.52,6.47,32.82,54.67,195.92,Loamy,Irrigated,14.36,0.45,Poor
2017,Haryana,Kharif,Rice,118.05,36.38,55.19,7.06,28.89,50.94,180.62,Clay,Rainfed,25.76,0.57,Moderate
2017,Haryana,Kharif,Rice,103.44,58.3,28.24,6.35,32.56,54.08,215.61,Clay,Irrigated,25.27,0.5,Moderate
2017,Haryana,Kharif,Bajra,75.35,58.28,46.26,6.45,31.39,51.33,213.93,Sandy,Rainfed,21.59,0.55,Moderate
2017,Haryana,Kharif,Bajra,106.99,26.53,40.95,6.67,28.38,54.91,101.49,Loamy,Irrigated,20.42,0.47,Poor
2017,Haryana,Kharif,Bajra,106.32,57.04,24.64,7.18,29.01,72.32,193.4,Clay,Rainfed,28.33,0.51,Moderate
2017,Haryana,Kharif,Bajra,106.68,71.47,50.82,6.14,29.27,64.61,174.62,Clay,Rainfed,26.27,0.72,Moderate
2017,Haryana,Kharif,Cotton,120.47,53.74,50.45,6.87,31.16,75.91,260.49,Clay,Rainfed,28.12,0.63,Moderate
2017,Haryana,Kharif,Cotton,110,29.01,43.68,5.75,34.69,56.82,241.29,Clay,Irrigated,26.73,0.59,Moderate
2017,Haryana,Kharif,Cotton,89.89,34.12,54.82,7.78,28.22,66.24,258.17,Clay,Irrigated,26.01,0.61,Moderate
2017,Haryana,Kharif,Cotton,124.62,75.28,45.63,6.36,34.02,57.58,160.59,Sandy,Irrigated,28.27,0.66,Moderate
2017,Haryana,Kharif,Maize,117.08,56.22,44.63,6.82,28.99,68.42,242.17,Loamy,Rainfed,26.74,0.5,Poor
2017,Haryana,Kharif,Maize,107.73,46.93,57.55,7.59,29.11,67.41,133.96,Loamy,Irrigated,18.17,0.55,Moderate
2017,Haryana,Kharif,Maize,84.83,33.04,46.23,7.11,29.78,60.48,187.8,Loamy,Rainfed,16.71,0.5,Poor
2017,Haryana,Kharif,Maize,99.33,56.82,34.84,6.7,28.11,67.53,212.81,Clay,Irrigated,23.86,0.51,Moderate
2017,Haryana,Zaid,Moong,94.3,46.16,37.59,6.77,27.47,49.51,70.35,Loamy,Irrigated,17.41,0.52,Moderate
2017,Haryana,Zaid,Moong,90.26,44.72,32.3,6.15,26.05,52.97,48.32,Clay,Irrigated,14.76,0.44,Poor
2017,Haryana,Zaid,Moong,81.47,49.53,31.52,7.09,29.79,59.43,73.48,Clay,Irrigated,10.16,0.37,Poor
2017,Haryana,Zaid,Moong,107,34.94,39.05,5.91,28.9,66.84,197.72,Sandy,Irrigated,20.9,0.46,Poor
2017,Haryana,Zaid,Watermelon,87.29,76.08,36.79,7.72,30.75,59.5,85.33,Sandy,Rainfed,20.53,0.58,Moderate
2017,Haryana,Zaid,Watermelon,94.42,62.68,39.51,6.1,29.11,68.94,12.89,Sandy,Irrigated,15.91,0.59,Moderate
2017,Haryana,Zaid,Watermelon,92.67,24.44,30.76,7.58,31.74,64.38,128.06,Loamy,Irrigated,18.35,0.4,Poor
2017,Haryana,Zaid,Watermelon,144.38,47.61,42.96,6.04,27.1,84.04,155.04,Loamy,Rainfed,31.84,0.62,Moderate
2017,Haryana,Zaid,Cucumber,83.25,40.88,34.61,6.53,28.65,54.03,66.45,Clay,Irrigated,21.97,0.42,Poor
2017,Haryana,Zaid,Cucumber,85.64,46.54,51.8,6.9,28.66,77.18,69.47,Loamy,Rainfed,17.86,0.53,Moderate
2017,Haryana,Zaid,Cucumber,93.84,37.42,31.13,7.07,24.69,71.81,106.34,Clay,Rainfed,28.7,0.49,Poor
2017,Haryana,Zaid,Cucumber,99.38,36.35,30.63,6.47,29.38,44.13,66.62,Sandy,Irrigated,14.29,0.41,Poor
2017,Rajasthan,Rabi,Wheat,109.15,20,35,6.54,10,30,25.73,Clay,Rainfed,18.71,0.42,Poor
2017,Rajasthan,Rabi,Wheat,115.36,53.23,45.08,8,16.15,51.41,0,Loamy,Irrigated,10,0.57,Moderate
2017,Rajasthan,Rabi,Wheat,91.52,41.45,43.3,6.04,14.14,52.87,48.18,Loamy,Irrigated,18.77,0.47,Poor
2017,Rajasthan,Rabi,Wheat,89.29,55.38,32.69,7.18,11.61,45.5,100.29,Loamy,Irrigated,18.54,0.58,Moderate
2017,Rajasthan,Rabi,Mustard,125.92,39.22,47.45,6.7,14.47,56.69,53.92,Clay,Rainfed,17.63,0.54,Moderate
2017,Rajasthan,Rabi,Mustard,131.56,64.78,48.69,6.57,15.76,48.84,58.59,Loamy,Irrigated,10.08,0.59,Moderate
2017,Rajasthan,Rabi,Mustard,95.41,25.41,36.08,7.3,17.63,64.73,25.84,Clay,Irrigated,16.39,0.45,Poor
2017,Rajasthan,Rabi,Mustard,101.7,20,38.13,5.98,14.43,53.24,4.09,Clay,Rainfed,21.8,0.5,Moderate
2017,Rajasthan,Rabi,Barley,134.95,63.98,37.63,7.37,16.4,65.21,12.04,Clay,Irrigated,12.87,0.49,Poor
2017,Rajasthan,Rabi,Barley,124.46,46.12,43.53,6.51,13.17,44.71,7.74,Clay,Rainfed,10,0.49,Poor
2017,Rajasthan,Rabi,Barley,139.75,63.67,41.06,7.43,10,49.31,0,Clay,Rainfed,10.63,0.56,Moderate
2017,Rajasthan,Rabi,Barley,114.65,54.33,23.45,6.32,15.6,52.64,100.89,Sandy,Irrigated,14.94,0.46,Poor
2017,Rajasthan,Kharif,Rice,112.04,51.08,37.88,6.32,26.61,74.12,240.66,Sandy,Rainfed,24.43,0.58,Moderate
2017,Rajasthan,Kharif,Rice,61.84,37.09,35.86,7.74,26.27,53.34,173.79,Clay,Irrigated,23.66,0.39,Poor
2017,Rajasthan,Kharif,Rice,90.58,48.6,53.26,6.16,31.46,34.53,223.31,Clay,Rainfed,11.62,0.44,Poor
2017,Rajasthan,Kharif,Rice,90.98,58.28,52,6.57,33.12,34.81,66.71,Loamy,Irrigated,10,0.54,Moderate
2017,Rajasthan,Kharif,Bajra,108.98,42.35,40.34,5.56,24.39,46.11,187.62,Clay,Rainfed,16.56,0.51,Moderate
2017,Rajasthan,Kharif,Bajra,93.15,52.56,30.37,6.7,27.05,50.59,197.87,Clay,Rainfed,24.11,0.53,Moderate
2017,Rajasthan,Kharif,Bajra,59,67.39,36.64,7.01,28.24,52.24,208.58,Clay,Rainfed,27.69,0.49,Poor
2017,Rajasthan,Kharif,Bajra,134.7,37.15,34.44,6.9,27.87,47.11,148.65,Clay,Irrigated,12.87,0.44,Poor
2017,Rajasthan,Kharif,Cotton,89.41,27.28,43.22,7.68,30.95,46.67,176.26,Sandy,Rainfed,16.71,0.45,Poor
2017,Rajasthan,Kharif,Cotton,104.05,74.48,32.67,7.71,32.08,37.31,248.1,Loamy,Irrigated,21.78,0.6,Moderate
2017,Rajasthan,Kharif,Cotton,102.81,20.49,28.83,6.71,30.7,47.51,228.02,Sandy,Rainfed,19.89,0.42,Poor
2017,Rajasthan,Kharif,Cotton,63.64,61.4,39.06,7.01,33.66,30.49,185.74,Clay,Rainfed,12.35,0.5,Poor
2017,Rajasthan,Kharif,Maize,111.6,39.4,48.56,7.62,33.13,55.84,174.82,Loamy,Rainfed,24.76,0.54,Moderate
2017,Rajasthan,Kharif,Maize,109.01,21.95,28.38,6.66,31.08,37.07,202.9,Clay,Rainfed,17,0.35,Poor
2017,Rajasthan,Kharif,Maize,84.88,65.73,56.55,6.56,31.17,52.51,172.23,Loamy,Rainfed,15.61,0.57,Moderate
2017,Rajasthan,Kharif,Maize,61.81,69.77,40.73,6.59,28.93,48.61,209.59,Clay,Rainfed,20.56,0.52,Moderate
2017,Rajasthan,Zaid,Moong,108.86,64.27,29.79,7.04,22.81,64.95,91.65,Clay,Rainfed,19.4,0.57,Moderate
2017,Rajasthan,Zaid,Moong,108.65,57.05,32.92,6.44,21.62,49.01,65.89,Sandy,Rainfed,13.23,0.43,Poor
2017,Rajasthan,Zaid,Moong,92.5,34.42,23.69,6.18,30.53,46.31,0,Clay,Rainfed,14.81,0.45,Poor
2017,Rajasthan,Zaid,Moong,90.82,39.58,28.46,5.92,28.94,43.93,108.24,Clay,Irrigated,15.08,0.42,Poor
2017,Rajasthan,Zaid,Watermelon,112.16,30.24,47.76,6.3,27.71,45.84,52.17,Loamy,Irrigated,10,0.36,Poor
2017,Rajasthan,Zaid,Watermelon,119.57,57.83,28.96,6.63,26.5,59.75,110.63,Loamy,Irrigated,14.37,0.55,Moderate
2017,Rajasthan,Zaid,Watermelon,136.59,43.85,47.12,7.94,24.41,58.94,125.72,Loamy,Rainfed,15.47,0.46,Poor
2017,Rajasthan,Zaid,Watermelon,92.55,56.56,41.85,7.01,22.36,57.13,14.67,Clay,Irrigated,17.98,0.58,Moderate
2017,Rajasthan,Zaid,Cucumber,116.6,63.51,44.51,7.39,25.14,43.23,59.09,Sandy,Rainfed,10,0.59,Moderate
2017,Rajasthan,Zaid,Cucumber,66.87,42.13,32.65,7.16,32.57,57.36,161.27,Sandy,Rainfed,13.06,0.42,Poor
2017,Rajasthan,Zaid,Cucumber,80.24,37.3,52.5,7.19,32.11,56.95,101.35,Sandy,Irrigated,16.24,0.45,Poor
2017,Rajasthan,Zaid,Cucumber,74.39,52.84,50.07,6.17,21.92,39.29,166.46,Sandy,Rainfed,15.78,0.53,Moderate
2018,Punjab,Rabi,Wheat,121.17,47.41,47.72,7.02,15.04,90,0,Sandy,Irrigated,16.33,0.55,Moderate
2018,Punjab,Rabi,Wheat,112.77,65.87,43.68,6.87,10,76.03,61.93,Sandy,Irrigated,14.66,0.5,Moderate
2018,Punjab,Rabi,Wheat,100.92,36.43,51.73,7.13,18.56,84.36,40.48,Loamy,Rainfed,30.79,0.57,Moderate
2018,Punjab,Rabi,Wheat,95.69,36.91,48.81,7.16,13.87,72.31,75.86,Loamy,Rainfed,15.16,0.54,Moderate
2018,Punjab,Rabi,Mustard,111.08,37.07,40.3,5.72,18.51,71.34,53.18,Clay,Irrigated,25.25,0.47,Poor
2018,Punjab,Rabi,Mustard,87.45,45.68,54.19,5.56,19.51,66.7,41.53,Loamy,Rainfed,23.97,0.58,Moderate
2018,Punjab,Rabi,Mustard,81.09,32.7,51.37,6.97,11.38,59.25,117.06,Sandy,Rainfed,12.67,0.44,Poor
2018,Punjab,Rabi,Mustard,110.64,55.42,57.61,6.8,11.92,81.01,92.45,Loamy,Rainfed,16.07,0.59,Moderate
2018,Punjab,Rabi,Barley,108.33,49.19,30.18,7.36,21.26,59.85,35.54,Clay,Irrigated,29.64,0.59,Moderate
2018,Punjab,Rabi,Barley,122.08,57.13,39.98,6.51,12.29,54.51,60.32,Clay,Irrigated,12.25,0.54,Moderate
2018,Punjab,Rabi,Barley,111.48,70.99,26.58,6.12,17.74,54.54,113.59,Sandy,Rainfed,15.57,0.53,Moderate
2018,Punjab,Rabi,Barley,79.47,68.45,30.35,7.61,20.39,77.06,40.29,Clay,Rainfed,20.2,0.59,Moderate
2018,Punjab,Kharif,Rice,93.18,56.42,40.77,6.5,32.04,68.63,159.22,Loamy,Irrigated,20.67,0.54,Moderate
2018,Punjab,Kharif,Rice,76.93,24.69,22.06,6.12,23.61,74.58,140.81,Sandy,Rainfed,17.6,0.46,Poor
2018,Punjab,Kharif,Rice,102.62,48.84,28.05,7.53,28.42,71.78,196.02,Loamy,Irrigated,32.27,0.5,Poor
2018,Punjab,Kharif,Rice,110.12,39.08,61.65,7.4,26.93,67.2,141.42,Sandy,Rainfed,20.75,0.63,Moderate
2018,Punjab,Kharif,Bajra,101.56,62.92,41.39,6.01,33.32,64.36,147.35,Sandy,Irrigated,15.28,0.51,Moderate
2018,Punjab,Kharif,Bajra,110.11,72.34,62.71,6.6,29.77,89.73,124.56,Clay,Rainfed,29.14,0.75,Moderate
2018,Punjab,Kharif,Bajra,50,60.23,41.26,6.69,30.59,69.01,197.44,Loamy,Rainfed,32.96,0.55,Moderate
2018,Punjab,Kharif,Bajra,89,47.79,48.41,6.9,28.79,89.92,146.72,Loamy,Rainfed,18.92,0.49,Poor
2018,Punjab,Kharif,Cotton,108.36,23.36,50.64,6.93,28.18,69.23,197.03,Clay,Irrigated,31.68,0.62,Moderate
2018,Punjab,Kharif,Cotton,110.45,48.53,62.72,7.24,33.3,74.67,233.85,Sandy,Rainfed,26.82,0.59,Moderate
2018,Punjab,Kharif,Cotton,87.72,52.11,55.89,7.15,26.14,72.93,185.82,Sandy,Rainfed,16.46,0.52,Moderate
2018,Punjab,Kharif,Cotton,90.45,31.17,38.72,6.52,27.59,66.12,163.46,Clay,Irrigated,10,0.48,Poor
2018,Punjab,Kharif,Maize,76.57,75.44,58.97,6.88,33.27,66.24,180.75,Loamy,Rainfed,26.79,0.66,Moderate
2018,Punjab,Kharif,Maize,90.91,46.72,39.09,6.76,25.99,65.88,185.28,Loamy,Irrigated,22,0.46,Poor
2018,Punjab,Kharif,Maize,57.89,67.3,53.86,6.65,27.85,57.15,219.11,Sandy,Rainfed,10,0.44,Poor
2018,Punjab,Kharif,Maize,130.6,59.97,30.75,6,29.81,59.89,159.39,Loamy,Rainfed,18.13,0.53,Moderate
2018,Punjab,Zaid,Moong,138.7,62.23,39.52,6.71,29.49,64.65,110.46,Clay,Irrigated,19.46,0.65,Moderate
2018,Punjab,Zaid,Moong,89.96,29.41,43.23,6.77,26.12,70.45,92.05,Sandy,Irrigated,21.35,0.45,Poor
2018,Punjab,Zaid,Moong,65.05,56.52,44.75,6.4,31.66,61.23,158.48,Sandy,Irrigated,21.12,0.57,Moderate
2018,Punjab,Zaid,Moong,80.69,74.44,34.18,6.21,21.35,75.03,0,Clay,Rainfed,19.02,0.63,Moderate
2018,Punjab,Zaid,Watermelon,137.15,48.45,27.61,7.85,22.5,59.49,149.9,Clay,Irrigated,29.37,0.64,Moderate
2018,Punjab,Zaid,Watermelon,106.62,71.77,48.79,6.26,25.56,69.51,83.59,Clay,Rainfed,28.29,0.68,Moderate
2018,Punjab,Zaid,Watermelon,99.28,42.03,24.32,6.97,30.06,84.67,45.54,Clay,Irrigated,35.86,0.49,Poor
2018,Punjab,Zaid,Watermelon,97.74,30.51,42.33,6.42,27.9,76.41,94.92,Clay,Rainfed,12.18,0.48,Poor
2018,Punjab,Zaid,Cucumber,121.49,53.37,49.04,6.65,30.88,70.52,99.16,Clay,Rainfed,28.64,0.67,Moderate
2018,Punjab,Zaid,Cucumber,83.36,40.43,31.85,6.27,28.58,57.3,101.48,Loamy,Irrigated,28.13,0.58,Moderate
2018,Punjab,Zaid,Cucumber,74.13,39.56,30.82,7.42,33.76,57.77,92.85,Clay,Irrigated,17.36,0.47,Poor
2018,Punjab,Zaid,Cucumber,125.18,67.2,30.27,7.3,29.81,90,30.82,Clay,Rainfed,25.61,0.6,Moderate
2018,Haryana,Rabi,Wheat,100.01,61.73,32.09,6.41,12.53,57.81,131.99,Sandy,Rainfed,22.93,0.48,Poor
